json_transcriptid,companyid,date,assigned_cik,is_clean1,n_components_total
596067,173840,2014-03-04,0000024741,True,98
599388,268799,2014-03-10,0000031462,True,10
600713,91797,2014-03-11,0000029669,True,12
602885,32650,2014-03-12,0000006885,True,116
604221,174765,2014-03-18,0000029644,True,72
604908,174901,2014-03-20,0000029905,True,11
615661,253018,2014-04-24,0000008858,True,115
634836,175749,2014-05-14,0000033185,True,16
635169,353020,2014-05-07,0000016868,True,31
636360,270820,2014-04-30,0000034408,True,53
636477,268363,2014-05-15,0000031791,True,36
638192,260583,2014-05-07,0000019584,True,23
639084,261171,2014-05-19,0000020520,True,55
640426,263686,2014-05-15,0000024491,True,100
640434,268799,2014-05-20,0000031462,True,14
641192,268053,2014-05-21,0000030554,True,50
641582,260583,2014-05-13,0000019584,True,20
646022,310240,2014-06-03,0000002491,True,37
646068,253018,2014-06-03,0000008858,True,62
646165,256893,2014-06-02,0000014707,True,158
649154,268363,2014-06-10,0000031791,True,79
653179,3023697,2014-06-20,0000007431,True,26
659246,884393,2014-07-17,0000016875,True,111
682775,263686,2014-08-13,0000024491,True,20
689736,253018,2014-09-03,0000008858,True,73
690158,249841,2014-09-04,0000004447,True,17
690759,1462309,2014-09-04,0000004127,True,30
691673,175749,2014-09-08,0000033185,True,14
692940,253018,2014-09-09,0000008858,True,65
694757,261171,2014-09-10,0000020520,True,83
695992,268799,2014-09-16,0000031462,True,13
696202,263339,2014-09-16,0000023675,True,59
697022,248356,2014-09-18,0000002969,True,14
697139,884393,2014-09-16,0000016875,True,61
697307,304260,2014-09-17,0000007332,True,35
697811,353020,2014-09-22,0000016868,True,44
727075,249841,2014-11-10,0000004447,True,133
731681,884393,2014-11-12,0000016875,True,32
737715,1462309,2014-12-03,0000004127,True,14
739581,173840,2014-12-09,0000024741,True,42
744784,248256,2015-01-13,0000003116,True,6
759187,173840,2015-02-10,0000024741,True,136
766943,265253,2015-02-19,0000026172,True,90
770344,249841,2015-02-25,0000004447,True,17
774538,261171,2015-03-03,0000020520,True,83
776894,884393,2015-03-04,0000016875,True,32
776965,32650,2015-03-04,0000006885,True,46
777035,358944,2015-03-04,0000016160,True,37
779445,261171,2015-03-09,0000020520,True,52
780149,91797,2015-03-10,0000029669,True,16
780835,268363,2015-03-11,0000031791,True,2
781176,251411,2015-03-11,0000006281,True,16
781535,254131,2015-03-11,0000009892,True,31
784196,265386,2015-03-18,0000026324,True,47
817642,266767,2015-05-18,0000028823,True,73
819303,173840,2015-05-19,0000024741,True,104
819543,175749,2015-05-20,0000033185,True,61
820270,171604,2015-05-20,0000015615,True,27
824352,268799,2015-06-03,0000031462,True,36
824371,171604,2015-06-03,0000015615,True,17
824935,265386,2015-06-04,0000026324,True,51
825226,119033497,2015-06-03,0000036047,True,52
826693,253018,2015-06-03,0000008858,True,40
826881,251411,2015-06-02,0000006281,True,64
828599,254131,2015-05-12,0000009892,True,53
834749,353020,2015-07-20,0000016868,True,81
866447,32650,2015-09-09,0000006885,True,53
866897,304260,2015-09-10,0000007332,True,10
867475,249841,2015-09-10,0000004447,True,15
869521,175749,2015-09-16,0000033185,True,40
869672,261171,2015-09-16,0000020520,True,67
869771,884393,2015-09-16,0000016875,True,39
870440,171604,2015-09-17,0000015615,True,33
870897,174901,2015-09-17,0000029905,True,120
873468,261171,2015-09-29,0000020520,True,71
907078,174336,2015-11-19,0000026780,True,76
909029,248356,2015-12-01,0000002969,True,14
909249,173840,2015-12-01,0000024741,True,32
910274,248095,2015-12-01,0000002809,True,42
910515,91797,2015-12-03,0000029669,True,12
912503,250788,2015-12-08,0000006284,True,38
917623,263686,2016-01-12,0000024491,True,35
918095,174336,2016-01-12,0000026780,True,58
922932,353020,2016-01-26,0000016868,True,81
929952,173840,2016-02-09,0000024741,True,36
935092,884393,2016-02-17,0000016875,True,44
945152,251411,2016-03-01,0000006281,True,45
945189,173840,2016-03-01,0000024741,True,54
947137,248356,2016-03-03,0000002969,True,29
950662,353020,2016-03-10,0000016868,True,23
950665,171649,2016-03-10,0000014930,True,29
957974,273981,2016-04-07,0000039368,True,6
986485,248095,2016-05-11,0000002809,True,48
987452,248356,2016-05-17,0000002969,True,38
988322,175749,2016-05-18,0000033185,True,63
996867,248356,2016-06-08,0000002969,True,14
998526,251258,2016-06-08,0000006955,True,120
1000156,171604,2016-06-14,0000015615,True,31
1000646,884393,2016-06-15,0000016875,True,32
1041756,251411,2016-09-06,0000006281,True,86
1042880,269924,2016-09-06,0000033213,True,3
1043440,252257,2016-09-07,0000008411,True,6
1044125,249841,2016-09-08,0000004447,True,58
1046164,268799,2016-09-13,0000031462,True,18
1047053,175749,2016-09-13,0000033185,True,41
1047445,247371,2016-09-13,0000002034,True,35
1047869,260583,2016-09-14,0000019584,True,21
1048084,173094,2016-09-14,0000021510,True,37
1088214,174336,2016-11-16,0000026780,True,59
1089630,304260,2016-11-17,0000007332,True,37
1092835,263686,2016-11-29,0000024491,True,20
1096207,265154,2016-12-01,0000026076,True,84
1096316,266767,2016-12-01,0000028823,True,41
1097050,261171,2016-12-05,0000020520,True,103
1099165,254131,2016-12-07,0000009892,True,31
1105440,884393,2016-11-30,0000016875,True,79
1111316,268363,2017-01-11,0000031791,True,2
1111464,263686,2017-01-11,0000024491,True,29
1140341,353020,2017-02-22,0000016868,True,30
1143146,265253,2017-02-23,0000026172,True,81
1149482,251411,2017-03-01,0000006281,True,35
1149843,1462309,2017-03-01,0000004127,True,39
1157347,254131,2017-03-14,0000009892,True,31
1212661,248095,2017-05-17,0000002809,True,50
1218880,89450,2017-05-31,0000021076,True,43
1222524,268799,2017-06-06,0000031462,True,6
1225374,248356,2017-06-08,0000002969,True,37
1225441,3023697,2017-06-08,0000007431,True,44
1229627,265253,2017-06-14,0000026172,True,48
1230205,171604,2017-06-14,0000015615,True,24
1236130,249841,2017-06-27,0000004447,True,21
1277373,260149,2017-08-08,0000018926,True,58
1279027,268799,2017-08-09,0000031462,True,12
1282748,265253,2017-08-09,0000026172,True,104
1282907,172131,2017-08-08,0000016040,True,29
1295588,249841,2017-09-07,0000004447,True,11
1297235,119033497,2017-09-11,0000036047,True,61
1300000,114205175,2017-09-13,0000025743,True,35
1300858,268363,2017-09-11,0000031791,True,41
1310862,174765,2017-08-23,0000029644,True,23
1333293,256523,2017-11-01,0000014195,True,55
1341373,268799,2017-11-07,0000031462,True,9
1350222,26893,2017-11-14,0000023217,True,36
1356137,353020,2017-11-29,0000016868,True,34
1358553,253018,2017-12-05,0000008858,True,43
1358868,261171,2017-12-05,0000020520,True,93
1365342,249841,2017-11-16,0000004447,True,42
1367377,255743,2018-01-09,0000012208,True,2
1391667,249841,2018-02-14,0000004447,True,12
1399192,171604,2018-02-21,0000015615,True,30
1418103,268799,2018-03-13,0000031462,True,21
1418766,32650,2018-03-13,0000006885,True,70
1420363,255743,2018-03-14,0000012208,True,3
1423095,265253,2018-03-06,0000026172,True,83
1425475,174336,2018-03-28,0000026780,True,51
1427040,268799,2017-11-28,0000031462,True,27
1458468,26893,2018-05-08,0000023217,True,45
1460358,28606,2018-05-09,0000037785,True,57
1462571,265253,2018-05-09,0000026172,True,65
1473336,28606,2018-05-16,0000037785,True,53
1481139,32650,2017-01-10,0000006885,True,46
1481980,274715,2018-05-31,0000040704,True,34
1482294,274846,2017-01-10,0000018498,True,2
1484059,255743,2018-06-05,0000012208,True,14
1484196,247170,2017-01-11,0000003197,True,20
1486842,262125,2017-01-11,0000021535,True,49
1487210,119033497,2018-06-06,0000036047,True,42
1488732,353020,2017-02-15,0000016868,True,28
1489801,268799,2018-06-12,0000031462,True,16
1490676,247371,2017-02-22,0000002034,True,3
1490895,89450,2018-06-13,0000021076,True,37
1491244,265253,2017-02-28,0000026172,True,106
1491361,260583,2017-02-22,0000019584,True,32
1491490,114205175,2018-06-14,0000025743,True,40
1492542,262937,2017-03-02,0000023194,True,5
1493071,265154,2018-06-13,0000026076,True,70
1499838,251335,2017-03-13,0000007039,True,15
1500812,248095,2017-02-27,0000002809,True,10
1521491,251335,2017-05-25,0000007039,True,8
1535962,174765,2018-08-15,0000029644,True,14
1538984,270566,2017-03-14,0000034563,True,22
1541195,268799,2018-08-08,0000031462,True,8
1542258,252978,2018-08-09,0000008818,True,34
1550167,255524,2017-06-20,0000033769,True,15
1551805,249841,2018-09-06,0000004447,True,32
1551832,26893,2018-09-04,0000023217,True,40
1557147,173840,2018-09-12,0000024741,True,37
1559852,268799,2018-08-09,0000031462,True,8
1561982,1462309,2018-09-05,0000004127,True,30
1563861,267555,2018-02-22,0000030625,True,34
1565312,265386,2017-06-14,0000026324,True,19
1565404,1462309,2018-01-10,0000004127,True,23
1586082,174765,2018-10-29,0000029644,True,29
1607193,265386,2018-11-07,0000026324,True,49
1615881,89450,2018-11-06,0000021076,True,97
1622156,174336,2018-11-15,0000026780,True,95
1627238,268363,2018-12-05,0000031791,True,63
1628245,174336,2018-12-04,0000026780,True,43
1628521,251411,2018-12-03,0000006281,True,69
1630706,249841,2018-11-15,0000004447,True,36
1635515,255743,2019-01-08,0000012208,True,2
1635962,268363,2019-01-09,0000031791,True,2
1636330,252033,2018-11-14,0000008063,True,183
1636486,114205175,2019-01-09,0000025743,True,47
1637327,174336,2019-01-15,0000026780,True,30
1656404,253018,2019-02-12,0000008858,True,63
1656989,353020,2018-11-28,0000016868,True,30
1657463,173840,2019-02-12,0000024741,True,75
1664529,171604,2019-02-20,0000015615,True,29
1667109,262961,2019-02-20,0000023197,True,32
1674786,251411,2019-02-26,0000006281,True,43
1682349,265253,2019-03-05,0000026172,True,45
1683173,353020,2019-03-05,0000016868,True,66
1684030,248356,2019-03-07,0000002969,True,74
1685069,884393,2019-03-07,0000016875,True,40
1710161,258133,2019-04-10,0000019446,True,50
1725583,173094,2019-04-30,0000021510,True,69
1742098,171604,2019-05-14,0000015615,True,50
1747462,268799,2019-05-15,0000031462,True,44
1747566,261171,2019-05-14,0000020520,True,57
1747570,266767,2019-05-14,0000028823,True,82
1748171,353020,2019-05-14,0000016868,True,42
1751834,260583,2019-05-21,0000019584,True,40
1755614,249841,2019-05-29,0000004447,True,44
1755691,267555,2019-05-14,0000030625,True,103
1755736,89450,2019-05-30,0000021076,True,87
1757744,255743,2019-06-04,0000012208,True,4
1757776,265253,2019-06-06,0000026172,True,53
1757931,175749,2019-06-04,0000033185,True,28
1761145,274715,2019-06-11,0000040704,True,31
1762121,884393,2019-06-05,0000016875,True,42
1762294,353020,2019-06-06,0000016868,True,50
1762352,175749,2019-06-12,0000033185,True,30
1763869,260149,2019-05-14,0000018926,True,91
1764087,258133,2019-06-19,0000019446,True,30
1766289,260583,2019-06-05,0000019584,True,28
1766579,261171,2014-06-11,0000020520,True,85
1766632,174765,2014-12-03,0000029644,True,45
1767389,884393,2018-02-22,0000016875,True,42
1768300,249841,2016-11-17,0000004447,True,33
1768778,248095,2014-05-14,0000002809,True,10
1768821,353020,2019-06-05,0000016868,True,96
1769123,173840,2013-02-12,0000024741,True,56
1770243,260583,2019-05-14,0000019584,True,61
1770296,255743,2019-05-14,0000012208,True,37
1771295,266767,2017-09-11,0000028823,True,101
1771302,353020,2017-09-13,0000016868,True,41
1771473,253018,2019-06-10,0000008858,True,50
1771615,353020,2014-03-12,0000016868,True,52
1771657,265386,2019-06-12,0000026324,True,48
1772119,175749,2019-06-05,0000033185,True,23
1775406,168154,2019-07-17,0000001750,True,55
1800921,268799,2019-08-06,0000031462,True,22
1813177,252978,2019-08-07,0000008818,True,12
1820027,249841,2019-09-05,0000004447,True,28
1824151,174901,2019-09-10,0000029905,True,126
1824227,265253,2019-09-11,0000026172,True,25
1824842,253018,2019-09-11,0000008858,True,32
1832442,171604,2019-09-11,0000015615,True,28
1861573,267555,2019-11-06,0000030625,True,28
1864885,265386,2019-11-07,0000026324,True,64
1869894,249841,2019-11-13,0000004447,True,28
1873271,251258,2019-11-14,0000006955,True,169
1881668,248356,2019-12-03,0000002969,True,63
1883034,353020,2019-12-04,0000016868,True,47
1883342,174336,2019-12-04,0000026780,True,52
1886353,171604,2019-12-09,0000015615,True,40
1886829,173840,2019-12-12,0000024741,True,32
1888535,1462309,2020-01-07,0000004127,True,40
1888750,260149,2020-01-08,0000018926,True,44
1891467,258133,2020-01-14,0000019446,True,3
1912681,1462309,2020-02-12,0000004127,True,41
1946658,174901,2019-02-21,0000029905,True,57
1946839,174765,2019-04-09,0000029644,True,100
1950416,267555,2019-05-23,0000030625,True,15
1968638,247812,2020-04-20,0000002098,True,18
1980008,268363,2020-04-28,0000031791,True,23
1992628,248095,2020-05-12,0000002809,True,33
1996038,266430,2020-04-29,0000027996,True,11
1998504,171604,2020-05-15,0000015615,True,11
2003793,267761,2020-05-06,0000030305,True,8
2008442,265253,2020-05-15,0000026172,True,50
2012746,268363,2020-06-04,0000031791,True,38
2019082,248356,2020-05-15,0000002969,True,43
2019964,248356,2020-05-27,0000002969,True,86
2019979,268799,2020-05-27,0000031462,True,28
2027453,260583,2020-05-18,0000019584,True,17
2034992,175749,2020-05-28,0000033185,True,32
2034993,260583,2020-05-12,0000019584,True,32
2039138,173840,2020-06-02,0000024741,True,31
2039991,1462309,2020-06-03,0000004127,True,29
2040509,884393,2020-06-03,0000016875,True,48
2040586,353020,2020-06-02,0000016868,True,44
2040712,171604,2020-02-19,0000015615,True,32
2040765,255743,2020-06-17,0000012208,True,45
2040881,28606,2020-06-08,0000037785,True,44
2040920,174765,2020-06-08,0000029644,True,46
2041164,253018,2020-06-04,0000008858,True,39
2042190,176102,2020-06-09,0000035214,True,9
2042352,353020,2020-06-09,0000016868,True,32
2044010,249841,2020-06-16,0000004447,True,43
2046084,230458856,2020-06-17,0000010254,True,35
2047302,260583,2020-06-04,0000019584,True,28
2054536,353020,2020-06-17,0000016868,True,23
2059540,171604,2020-06-02,0000015615,True,37
2066540,265386,2020-06-11,0000026324,True,52
2088029,353020,2020-02-20,0000016868,True,36
2094573,265253,2020-08-05,0000026172,True,50
2098285,114205175,2020-08-06,0000025743,True,49
2109410,249841,2020-09-09,0000004447,True,21
2109922,251411,2020-09-14,0000006281,True,41
2111340,884393,2020-09-15,0000016875,True,14
2111851,174901,2020-09-16,0000029905,True,40
2116660,1462309,2020-08-11,0000004127,True,24
2126621,268799,2020-09-15,0000031462,True,9
2131143,353020,2020-09-17,0000016868,True,31
2140957,249841,2020-11-10,0000004447,True,37
2144908,268363,2020-11-17,0000031791,True,46
2145135,89450,2020-11-16,0000021076,True,36
2155772,266767,2020-12-01,0000028823,True,26
2159991,248356,2020-12-08,0000002969,True,40
2161111,1462309,2020-12-09,0000004127,True,27
2161306,171604,2020-12-09,0000015615,True,30
2163601,248356,2020-12-16,0000002969,True,45
2163977,258133,2020-12-16,0000019446,True,30
2174199,174336,2020-12-03,0000026780,True,51
2179212,173840,2020-11-30,0000024741,True,25
2181281,253018,2020-11-17,0000008858,True,14
2181831,173840,2020-12-10,0000024741,True,32
2200766,251411,2020-12-01,0000006281,True,45
2206621,1462309,2021-02-11,0000004127,True,33
2212206,26893,2021-02-16,0000023217,True,3
2212380,171604,2021-02-16,0000015615,True,27
2212676,262961,2021-02-16,0000023197,True,29
2228762,248356,2021-03-02,0000002969,True,42
2228830,267555,2021-03-02,0000030625,True,25
2229410,248356,2021-03-03,0000002969,True,45
2230282,268363,2021-01-11,0000031791,True,32
2233161,255743,2021-03-09,0000012208,True,54
2235452,173840,2021-03-11,0000024741,True,35
2235792,268799,2021-03-11,0000031462,True,12
2237896,248356,2021-03-16,0000002969,True,73
2245579,301012547,2021-03-31,0000008504,True,19
2247668,255743,2021-01-11,0000012208,True,65
2262026,268799,2021-04-26,0000031462,True,39
2280971,249841,2021-05-11,0000004447,True,44
2286715,249841,2021-03-01,0000004447,True,13
2288251,267555,2021-02-25,0000030625,True,19
2288999,265253,2021-03-02,0000026172,True,51
2292496,253018,2021-03-01,0000008858,True,42
2306329,175749,2021-06-01,0000033185,True,20
2308149,89450,2021-06-02,0000021076,True,35
2309576,175749,2021-06-03,0000033185,True,52
2309864,273056,2021-05-19,0000037472,True,21
2313267,267761,2021-06-08,0000030305,True,27
2314524,174765,2021-06-08,0000029644,True,27
2314717,89450,2021-06-09,0000021076,True,48
2323169,301012547,2021-05-17,0000008504,True,18
2330285,364606463,2020-11-09,0000027093,True,4
2330317,274715,2021-05-20,0000040704,True,40
2342917,248356,2021-06-03,0000002969,True,52
2362718,249841,2021-06-02,0000004447,True,37
2367003,261171,2021-08-05,0000020520,True,76
2372534,260149,2021-08-10,0000018926,True,121
2378944,301012547,2021-08-16,0000008504,True,14
2390427,884393,2021-09-01,0000016875,True,36
2390427,884393,2021-09-01,0000016875,True,36
2390427,884393,2021-09-01,0000016875,True,36
2392342,265253,2021-09-08,0000026172,True,21
2395642,261171,2021-09-13,0000020520,True,31
2395884,1462309,2021-09-13,0000004127,True,24
2399628,261171,2021-09-21,0000020520,True,36
2404943,174336,2021-09-28,0000026780,True,52
2405981,251411,2021-09-15,0000006281,True,74
2429639,252033,2021-11-08,0000008063,True,58
2430917,268799,2021-11-09,0000031462,True,12
2432415,267555,2021-11-09,0000030625,True,24
2433912,171604,2021-11-10,0000015615,True,19
2439673,174765,2021-11-01,0000029644,True,28
2440204,301012547,2021-11-15,0000008504,True,15
2442796,175749,2021-11-17,0000033185,True,35
2444302,175749,2021-11-18,0000033185,True,33
2444428,261171,2021-11-18,0000020520,True,33
2445641,174765,2021-11-19,0000029644,True,7
2452811,175749,2021-11-30,0000033185,True,36
2454430,364606463,2021-12-01,0000027093,True,5
2454503,89450,2021-12-02,0000021076,True,32
2455474,253018,2021-12-06,0000008858,True,56
2456686,261171,2021-12-07,0000020520,True,51
2457718,175749,2021-12-08,0000033185,True,30
2458447,171604,2021-12-07,0000015615,True,58
2459130,174336,2021-12-09,0000026780,True,63
